,TimeStamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Cloud,Weather Description Main,Rain (1h)
6451,2024-09-25 19:00:00,299.15,299.15,1011,92,1.38,98,Clouds,0.0
6452,2024-09-25 20:00:00,299.15,299.15,1011,92,1.09,94,Clouds,0.0
6453,2024-09-25 21:00:00,298.15,299.11,1011,92,0.9,86,Clouds,0.0
6454,2024-09-25 22:00:00,298.15,299.11,1011,92,0.69,78,Clouds,0.0
6455,2024-09-25 23:00:00,298.15,299.13,1012,93,0.8,74,Clouds,0.0
6456,2024-09-26 00:00:00,298.15,298.95,1012,86,1.14,58,Clouds,0.0
6457,2024-09-26 01:00:00,299.15,299.15,1013,80,1.25,34,Clouds,0.0
6458,2024-09-26 02:00:00,301.15,304.51,1013,75,1.11,42,Clouds,0.0
6459,2024-09-26 03:00:00,302.15,305.69,1012,69,1.16,44,Clouds,0.0
6460,2024-09-26 04:00:00,303.15,306.81,1012,64,1.37,48,Clouds,0.0
6461,2024-09-26 05:00:00,304.15,308.25,1011,61,1.73,56,Clouds,0.0
6462,2024-09-26 06:00:00,305.15,309.93,1010,59,1.27,66,Clouds,0.0
6463,2024-09-26 07:00:00,306.15,313.15,1009,62,1.41,100,Clouds,0.0
6464,2024-09-26 08:00:00,305.15,311.81,1008,65,2.12,99,Clouds,0.0
6465,2024-09-26 09:00:00,304.15,309.87,1008,67,2.61,98,Clouds,0.0
6466,2024-09-26 10:00:00,304.15,311.15,1008,72,2.87,93,Clouds,0.0
6467,2024-09-26 11:00:00,303.15,310.15,1008,78,2.79,91,Clouds,0.0
6468,2024-09-26 12:00:00,302.15,308.11,1010,81,3.31,81,Clouds,0.0
6469,2024-09-26 13:00:00,302.15,308.33,1011,82,3.37,51,Clouds,0.0
6470,2024-09-26 14:00:00,301.15,305.72,1012,83,3.03,44,Clouds,0.0
6471,2024-09-26 15:00:00,300.15,303.27,1012,84,2.92,36,Clouds,0.0
6472,2024-09-26 16:00:00,300.15,303.37,1012,85,2.69,31,Clouds,0.0
6473,2024-09-26 17:00:00,299.15,299.15,1011,86,2.55,28,Clouds,0.0
6474,2024-09-26 18:00:00,299.15,299.15,1011,87,2.5,35,Clouds,0.0
6475,2024-09-26 19:00:00,299.15,299.15,1010,88,2.46,14,Clouds,0.0
6476,2024-09-26 20:00:00,298.15,299.0,1010,88,2.16,16,Clouds,0.0
6477,2024-09-26 21:00:00,298.15,299.03,1010,89,1.91,19,Clouds,0.0
6478,2024-09-26 22:00:00,298.15,299.06,1010,90,2.22,30,Clouds,0.0
6479,2024-09-26 23:00:00,298.15,299.08,1010,91,2.0,32,Clouds,0.0
6480,2024-09-27 00:00:00,298.15,298.92,1012,85,1.25,47,Clouds,0.0
6481,2024-09-27 01:00:00,300.15,302.8,1012,79,1.59,99,Clouds,0.0
6482,2024-09-27 02:00:00,302.15,306.45,1012,73,2.02,99,Clouds,0.0
6483,2024-09-27 03:00:00,302.15,305.34,1012,67,1.65,94,Clouds,0.0
6484,2024-09-27 04:00:00,303.15,306.81,1011,64,1.76,92,Clouds,0.0
6485,2024-09-27 05:00:00,305.15,311.16,1010,63,1.75,93,Clouds,0.0
6486,2024-09-27 06:00:00,306.15,312.31,1008,59,1.88,73,Clouds,0.0
6487,2024-09-27 07:00:00,306.15,311.96,1007,58,2.28,74,Clouds,0.0
6488,2024-09-27 08:00:00,307.15,314.15,1007,63,2.81,82,Clouds,0.0
6489,2024-09-27 09:00:00,306.15,313.15,1006,70,3.75,83,Clouds,0.0
6490,2024-09-27 10:00:00,306.15,313.15,1006,77,4.38,68,Clouds,0.0
6491,2024-09-27 11:00:00,305.15,312.15,1007,82,4.22,56,Clouds,0.0
6492,2024-09-27 12:00:00,304.15,311.15,1008,83,4.12,41,Rain,0.45
6493,2024-09-27 13:00:00,303.15,310.15,1009,86,4.11,8,Clear,0.0
6494,2024-09-27 14:00:00,302.15,309.15,1010,87,3.83,6,Clear,0.0
6495,2024-09-27 15:00:00,302.15,309.15,1010,88,3.66,9,Clear,0.0
6496,2024-09-27 16:00:00,301.15,306.72,1009,89,3.6,9,Clear,0.0
6497,2024-09-27 17:00:00,301.15,306.9,1009,90,3.38,9,Clear,0.0
6498,2024-09-27 18:00:00,301.15,306.9,1008,90,3.52,19,Clouds,0.0
6499,2024-09-27 19:00:00,300.15,303.99,1008,91,3.14,97,Clouds,0.0
6500,2024-09-27 20:00:00,300.15,304.21,1008,93,2.57,99,Clouds,0.0
6501,2024-09-27 21:00:00,300.15,304.31,1007,94,2.36,96,Clouds,0.0
6502,2024-09-27 22:00:00,300.15,304.31,1008,94,2.1,87,Clouds,0.0
6503,2024-09-27 23:00:00,300.15,304.42,1008,95,1.85,73,Clouds,0.0
6504,2024-09-28 00:00:00,300.15,303.68,1009,88,2.42,58,Clouds,0.0
6505,2024-09-28 01:00:00,301.15,305.1,1010,79,2.94,24,Clouds,0.0
6506,2024-09-28 02:00:00,302.15,306.45,1010,73,3.59,26,Clouds,0.0
6507,2024-09-28 03:00:00,304.15,310.45,1009,69,3.91,40,Clouds,0.0
6508,2024-09-28 04:00:00,305.15,312.15,1009,67,3.6,51,Clouds,0.0
6509,2024-09-28 05:00:00,306.15,313.15,1007,66,3.24,61,Clouds,0.0
6510,2024-09-28 06:00:00,307.15,314.15,1006,67,3.13,67,Clouds,0.0
6511,2024-09-28 07:00:00,307.15,314.15,1004,60,3.89,72,Clouds,0.0
6512,2024-09-28 08:00:00,307.15,314.15,1003,61,5.15,71,Clouds,0.0
6513,2024-09-28 09:00:00,307.15,314.15,1003,65,5.33,62,Clouds,0.0
6514,2024-09-28 10:00:00,305.15,312.15,1004,72,5.26,52,Clouds,0.0
6515,2024-09-28 11:00:00,304.15,311.15,1004,78,5.2,49,Clouds,0.0
6516,2024-09-28 12:00:00,303.15,310.15,1006,82,4.96,36,Clouds,0.0
6517,2024-09-28 13:00:00,302.15,309.02,1007,85,4.86,14,Clouds,0.0
6518,2024-09-28 14:00:00,302.15,309.15,1008,87,4.23,48,Clouds,0.0
6519,2024-09-28 15:00:00,301.15,306.72,1008,89,3.59,49,Clouds,0.0
6520,2024-09-28 16:00:00,301.15,307.07,1008,91,3.14,57,Clouds,0.0
6521,2024-09-28 17:00:00,301.15,307.43,1007,93,3.11,65,Clouds,0.0
6522,2024-09-28 18:00:00,301.15,307.43,1007,93,3.02,27,Clouds,0.0
6523,2024-09-28 19:00:00,301.15,307.8,1006,95,2.67,88,Clouds,0.0
6524,2024-09-28 20:00:00,301.15,307.99,1006,96,2.53,94,Clouds,0.0
6525,2024-09-28 21:00:00,301.15,307.99,1006,96,2.33,96,Clouds,0.0
6526,2024-09-28 22:00:00,301.15,307.99,1007,96,2.11,97,Clouds,0.0
6527,2024-09-28 23:00:00,301.15,307.8,1007,95,1.78,98,Clouds,0.0
6528,2024-09-29 00:00:00,301.15,306.72,1008,89,2.25,93,Clouds,0.0
6529,2024-09-29 01:00:00,302.15,308.56,1009,83,2.72,99,Clouds,0.0
6530,2024-09-29 02:00:00,303.15,310.15,1009,80,2.97,97,Clouds,0.0
6531,2024-09-29 03:00:00,304.15,311.15,1008,75,3.05,95,Clouds,0.0
6532,2024-09-29 04:00:00,306.15,313.15,1007,68,3.56,87,Clouds,0.0
6533,2024-09-29 05:00:00,306.15,313.15,1006,65,3.79,85,Clouds,0.0
6534,2024-09-29 06:00:00,307.15,314.15,1005,68,4.3,87,Clouds,0.0
6535,2024-09-29 07:00:00,307.15,314.15,1003,71,5.06,99,Clouds,0.0
6536,2024-09-29 08:00:00,307.15,314.15,1003,74,4.73,100,Rain,0.11
6537,2024-09-29 09:00:00,306.15,313.15,1002,77,4.98,100,Clouds,0.0
6538,2024-09-29 10:00:00,304.15,311.15,1003,81,5.09,100,Clouds,0.0
6539,2024-09-29 11:00:00,303.15,310.15,1004,85,4.91,100,Clouds,0.0
6540,2024-09-29 12:00:00,301.15,305.88,1005,84,4.65,100,Rain,1.22
6541,2024-09-29 13:00:00,301.15,306.38,1006,87,4.33,97,Clouds,0.0
6542,2024-09-29 14:00:00,301.15,306.55,1007,88,4.08,82,Rain,0.13
6543,2024-09-29 15:00:00,300.15,303.89,1007,90,3.4,66,Clouds,0.0
6544,2024-09-29 16:00:00,300.15,304.21,1007,93,3.24,60,Clouds,0.0
6545,2024-09-29 17:00:00,300.15,304.1,1006,92,3.38,68,Clouds,0.0
6546,2024-09-29 18:00:00,300.15,303.89,1006,90,3.06,78,Clouds,0.0
6547,2024-09-29 19:00:00,300.15,303.99,1005,91,3.43,100,Clouds,0.0
6548,2024-09-29 20:00:00,300.15,303.89,1005,90,3.56,95,Clouds,0.0
6549,2024-09-29 21:00:00,299.15,299.15,1005,90,3.67,94,Clouds,0.0
6550,2024-09-29 22:00:00,300.15,304.1,1006,92,2.71,93,Clouds,0.0
6551,2024-09-29 23:00:00,300.15,304.21,1006,93,1.65,93,Clouds,0.0
6552,2024-09-30 00:00:00,300.15,303.89,1007,90,1.91,88,Clouds,0.0
6553,2024-09-30 01:00:00,301.15,305.56,1008,82,3.06,32,Clouds,0.0
6554,2024-09-30 02:00:00,302.15,307.25,1008,77,3.92,30,Clouds,0.0
6555,2024-09-30 03:00:00,302.15,307.05,1008,76,4.4,36,Rain,0.82
6556,2024-09-30 04:00:00,301.15,304.36,1007,74,4.92,42,Clouds,0.0
6557,2024-09-30 05:00:00,299.15,299.15,1006,72,4.99,46,Rain,0.11
6558,2024-09-30 06:00:00,300.15,301.53,1003,64,5.6,49,Clouds,0.0
6559,2024-09-30 07:00:00,302.15,304.82,1003,64,5.77,79,Clouds,0.0
6560,2024-09-30 08:00:00,302.15,304.99,1002,65,5.57,78,Clouds,0.0
6561,2024-09-30 09:00:00,302.15,305.51,1003,68,5.36,65,Clouds,0.0
6562,2024-09-30 10:00:00,302.15,306.25,1003,72,4.91,50,Clouds,0.0
6563,2024-09-30 11:00:00,301.15,304.95,1004,78,3.72,41,Clouds,0.0
6564,2024-09-30 12:00:00,300.15,303.08,1006,82,3.2,35,Clouds,0.0
6565,2024-09-30 13:00:00,300.15,303.27,1007,84,2.95,6,Clear,0.0
6566,2024-09-30 14:00:00,300.15,303.58,1008,87,2.64,6,Clear,0.0
6567,2024-09-30 15:00:00,300.15,303.78,1007,89,2.37,6,Clear,0.0
6568,2024-09-30 16:00:00,300.15,303.99,1007,91,2.25,29,Clouds,0.0
6569,2024-09-30 17:00:00,300.15,304.1,1007,92,2.04,41,Clouds,0.0
6570,2024-09-30 18:00:00,300.15,304.31,1006,94,2.35,45,Clouds,0.0
6571,2024-09-30 19:00:00,300.15,304.42,1006,95,2.29,100,Rain,0.67
6572,2024-09-30 20:00:00,300.15,304.31,1006,94,1.84,100,Clouds,0.0
6573,2024-09-30 21:00:00,300.15,304.31,1006,94,1.57,100,Rain,0.13
6574,2024-09-30 22:00:00,300.15,304.31,1007,94,1.65,100,Clouds,0.0
6575,2024-09-30 23:00:00,299.15,299.15,1008,93,1.75,100,Clouds,0.0
6576,2024-10-01 00:00:00,300.15,303.58,1009,87,1.73,89,Clouds,0.0
6577,2024-10-01 01:00:00,301.15,304.8,1010,77,3.81,87,Clouds,0.0
6578,2024-10-01 02:00:00,302.15,307.05,1011,76,6.22,84,Clouds,0.0
6579,2024-10-01 03:00:00,303.15,308.19,1011,70,6.91,74,Clouds,0.0
6580,2024-10-01 04:00:00,305.15,311.48,1010,64,7.54,68,Clouds,0.0
6581,2024-10-01 05:00:00,307.15,314.15,1010,60,7.82,69,Clouds,0.0
6582,2024-10-01 06:00:00,306.15,313.15,1009,66,7.61,70,Clouds,0.0
6583,2024-10-01 07:00:00,303.15,306.81,1008,64,7.68,99,Clouds,0.0
6584,2024-10-01 08:00:00,303.15,306.6,1008,63,7.71,86,Rain,8.65
6585,2024-10-01 09:00:00,302.15,305.16,1009,66,7.23,84,Rain,0.92
6586,2024-10-01 10:00:00,301.15,303.56,1010,68,6.64,83,Rain,6.89
6587,2024-10-01 11:00:00,300.15,301.84,1011,68,6.07,83,Rain,0.28
6588,2024-10-01 12:00:00,300.15,301.76,1012,67,6.7,55,Clouds,0.0
6589,2024-10-01 13:00:00,298.15,298.43,1013,66,6.2,68,Clouds,0.0
6590,2024-10-01 14:00:00,299.15,299.15,1014,66,5.3,64,Clouds,0.0
6591,2024-10-01 15:00:00,297.15,297.33,1014,66,4.37,70,Clouds,0.0
6592,2024-10-01 16:00:00,298.15,298.4,1014,65,4.0,77,Clouds,0.0
6593,2024-10-01 17:00:00,298.15,298.4,1014,65,3.9,82,Clouds,0.0
6594,2024-10-01 18:00:00,298.15,298.59,1014,72,3.47,90,Clouds,0.0
6595,2024-10-01 19:00:00,297.15,297.46,1013,71,3.42,100,Clouds,0.0
6596,2024-10-01 20:00:00,297.15,297.46,1013,71,3.58,100,Clouds,0.0
6597,2024-10-01 21:00:00,297.15,297.46,1013,71,3.43,100,Clouds,0.0
6598,2024-10-01 22:00:00,297.15,297.46,1014,71,2.95,100,Clouds,0.0
6599,2024-10-01 23:00:00,297.15,297.49,1015,72,2.73,100,Clouds,0.0
6600,2024-10-02 00:00:00,297.15,297.51,1016,73,2.9,100,Clouds,0.0
6601,2024-10-02 01:00:00,298.15,298.56,1017,71,2.98,100,Clouds,0.0
6602,2024-10-02 02:00:00,298.15,298.43,1017,66,3.6,100,Clouds,0.0
6603,2024-10-02 03:00:00,299.15,299.15,1016,58,4.48,100,Clouds,0.0
6604,2024-10-02 04:00:00,300.15,300.75,1015,53,4.8,92,Clouds,0.0
6605,2024-10-02 05:00:00,300.15,300.57,1014,50,4.58,82,Clouds,0.0
6606,2024-10-02 06:00:00,301.15,301.42,1013,48,4.7,56,Clouds,0.0
6607,2024-10-02 07:00:00,302.15,302.57,1012,48,4.15,42,Clouds,0.0
6608,2024-10-02 08:00:00,302.15,302.57,1012,48,3.7,48,Clouds,0.0
6609,2024-10-02 09:00:00,302.15,302.93,1012,51,3.45,48,Clouds,0.0
6610,2024-10-02 10:00:00,301.15,302.49,1012,59,3.6,47,Clouds,0.0
6611,2024-10-02 11:00:00,300.15,301.3,1013,61,4.22,44,Clouds,0.0
6612,2024-10-02 12:00:00,299.15,299.15,1014,61,4.18,29,Rain,0.25
6613,2024-10-02 13:00:00,298.15,298.3,1016,61,4.01,10,Clear,0.0
6614,2024-10-02 14:00:00,297.15,297.22,1016,62,3.47,10,Clear,0.0
6615,2024-10-02 15:00:00,297.15,297.3,1017,65,2.41,10,Clear,0.0
6616,2024-10-02 16:00:00,297.15,297.33,1016,66,1.69,10,Clear,0.0
6617,2024-10-02 17:00:00,297.15,297.33,1016,66,1.28,10,Clear,0.0
6618,2024-10-02 18:00:00,297.15,297.3,1015,65,1.43,17,Clouds,0.0
6619,2024-10-02 19:00:00,297.15,297.33,1015,66,1.43,81,Clouds,0.0
6620,2024-10-02 20:00:00,297.15,297.36,1014,67,1.52,74,Clouds,0.0
6621,2024-10-02 21:00:00,297.15,297.38,1015,68,1.76,82,Clouds,0.0
6622,2024-10-02 22:00:00,296.15,296.31,1015,69,2.03,87,Clouds,0.0
6623,2024-10-02 23:00:00,295.15,295.26,1016,71,2.23,89,Clouds,0.0
6624,2024-10-03 00:00:00,295.15,295.21,1017,69,2.71,91,Clouds,0.0
6625,2024-10-03 01:00:00,297.15,297.07,1017,56,4.88,94,Clouds,0.0
6626,2024-10-03 02:00:00,299.15,299.15,1017,48,5.91,76,Clouds,0.0
6627,2024-10-03 03:00:00,299.15,299.15,1017,44,5.69,61,Clouds,0.0
6628,2024-10-03 04:00:00,300.15,300.06,1016,41,5.23,49,Clouds,0.0
6629,2024-10-03 05:00:00,301.15,300.81,1015,40,4.82,58,Clouds,0.0
6630,2024-10-03 06:00:00,301.15,300.68,1014,38,4.81,64,Clouds,0.0
6631,2024-10-03 07:00:00,302.15,301.5,1013,37,4.56,66,Clouds,0.0
6632,2024-10-03 08:00:00,303.15,302.62,1013,38,4.29,80,Clouds,0.0
6633,2024-10-03 09:00:00,302.15,302.04,1012,43,3.66,64,Clouds,0.0
6634,2024-10-03 10:00:00,302.15,303.06,1013,52,3.07,57,Clouds,0.0
6635,2024-10-03 11:00:00,301.15,301.88,1013,53,2.62,51,Clouds,0.0
6636,2024-10-03 12:00:00,299.15,299.15,1014,54,2.44,51,Clouds,0.0
6637,2024-10-03 13:00:00,298.15,298.17,1016,56,2.32,18,Clouds,0.0
6638,2024-10-03 14:00:00,297.15,297.17,1016,60,1.91,26,Clouds,0.0
6639,2024-10-03 15:00:00,296.15,296.2,1017,65,1.54,34,Clouds,0.0
6640,2024-10-03 16:00:00,297.15,297.38,1016,68,1.44,29,Clouds,0.0
6641,2024-10-03 17:00:00,296.15,296.33,1016,70,1.59,26,Clouds,0.0
6642,2024-10-03 18:00:00,296.15,296.41,1015,73,1.09,28,Clouds,0.0
6643,2024-10-03 19:00:00,296.15,296.46,1015,75,1.51,15,Clouds,0.0
6644,2024-10-03 20:00:00,295.15,295.42,1015,77,1.7,23,Clouds,0.0
6645,2024-10-03 21:00:00,294.15,294.32,1015,77,1.78,48,Clouds,0.0
6646,2024-10-03 22:00:00,294.15,294.29,1015,76,1.85,53,Clouds,0.0
6647,2024-10-03 23:00:00,294.15,294.26,1016,75,1.65,60,Clouds,0.0
6648,2024-10-04 00:00:00,294.15,294.11,1016,69,1.65,68,Clouds,0.0
6649,2024-10-04 01:00:00,296.15,296.05,1017,59,2.24,12,Clouds,0.0
6650,2024-10-04 02:00:00,298.15,298.09,1017,53,2.67,28,Clouds,0.0
6651,2024-10-04 03:00:00,300.15,300.45,1017,48,2.66,52,Clouds,0.0
6652,2024-10-04 04:00:00,301.15,301.18,1016,45,2.5,64,Clouds,0.0
6653,2024-10-04 05:00:00,302.15,301.94,1015,42,2.24,71,Clouds,0.0
6654,2024-10-04 06:00:00,303.15,302.84,1014,40,2.21,68,Clouds,0.0
6655,2024-10-04 07:00:00,303.15,302.73,1013,39,1.78,13,Clouds,0.0
6656,2024-10-04 08:00:00,303.15,302.73,1012,39,1.64,8,Clear,0.0
6657,2024-10-04 09:00:00,303.15,302.96,1012,41,1.46,6,Clear,0.0
6658,2024-10-04 10:00:00,303.15,304.2,1012,50,1.33,4,Clear,0.0
6659,2024-10-04 11:00:00,301.15,301.78,1012,52,1.74,4,Clear,0.0
6660,2024-10-04 12:00:00,299.15,299.15,1013,57,2.26,4,Clear,0.0
6661,2024-10-04 13:00:00,299.15,299.15,1015,63,2.81,5,Clear,0.0
6662,2024-10-04 14:00:00,298.15,298.4,1015,65,2.8,5,Clear,0.0
6663,2024-10-04 15:00:00,299.15,299.15,1016,67,2.53,5,Clear,0.0
6664,2024-10-04 16:00:00,297.15,297.38,1016,68,2.14,5,Clear,0.0
6665,2024-10-04 17:00:00,296.15,296.31,1016,69,1.64,6,Clear,0.0
6666,2024-10-04 18:00:00,296.15,296.23,1015,66,0.86,10,Clear,0.0
6667,2024-10-04 19:00:00,295.15,295.16,1015,67,0.21,15,Clouds,0.0
6668,2024-10-04 20:00:00,295.15,295.16,1014,67,0.99,11,Clouds,0.0
6669,2024-10-04 21:00:00,294.15,294.11,1014,69,1.0,9,Clear,0.0
6670,2024-10-04 22:00:00,294.15,294.11,1015,69,1.13,11,Clouds,0.0
6671,2024-10-04 23:00:00,294.15,294.16,1015,71,1.6,13,Clouds,0.0
6672,2024-10-05 00:00:00,294.15,294.11,1016,69,1.8,15,Clouds,0.0
6673,2024-10-05 01:00:00,296.15,296.12,1016,62,2.3,3,Clear,0.0
6674,2024-10-05 02:00:00,299.15,299.15,1016,56,2.74,1,Clear,0.0
6675,2024-10-05 03:00:00,300.15,300.63,1016,51,2.74,1,Clear,0.0
6676,2024-10-05 04:00:00,302.15,302.46,1015,47,2.69,1,Clear,0.0
6677,2024-10-05 05:00:00,303.15,303.2,1014,43,2.43,1,Clear,0.0
6678,2024-10-05 06:00:00,304.15,304.21,1013,41,2.05,1,Clear,0.0
6679,2024-10-05 07:00:00,304.15,303.92,1012,39,1.78,5,Clear,0.0
6680,2024-10-05 08:00:00,304.15,303.92,1011,39,1.39,3,Clear,0.0
6681,2024-10-05 09:00:00,305.15,305.43,1011,40,1.1,3,Clear,0.0
6682,2024-10-05 10:00:00,304.15,305.57,1011,49,0.76,3,Clear,0.0
6683,2024-10-05 11:00:00,303.15,304.36,1011,51,1.13,3,Clear,0.0
6684,2024-10-05 12:00:00,301.15,302.07,1012,55,1.84,2,Clear,0.0
6685,2024-10-05 13:00:00,299.15,299.15,1014,60,2.21,0,Clear,0.0
6686,2024-10-05 14:00:00,299.15,299.15,1015,64,2.65,0,Clear,0.0
6687,2024-10-05 15:00:00,298.15,298.43,1015,66,2.47,1,Clear,0.0
6688,2024-10-05 16:00:00,298.15,298.46,1015,67,2.05,2,Clear,0.0
6689,2024-10-05 17:00:00,297.15,297.36,1015,67,1.35,2,Clear,0.0
6690,2024-10-05 18:00:00,297.15,297.36,1014,67,0.7,4,Clear,0.0
6691,2024-10-05 19:00:00,297.15,297.36,1014,67,0.32,5,Clear,0.0
6692,2024-10-05 20:00:00,295.15,295.18,1014,68,1.07,5,Clear,0.0
6693,2024-10-05 21:00:00,295.15,295.23,1014,70,1.51,3,Clear,0.0
6694,2024-10-05 22:00:00,294.15,294.16,1014,71,1.8,2,Clear,0.0
6695,2024-10-05 23:00:00,294.15,294.21,1015,73,2.02,2,Clear,0.0
6696,2024-10-06 00:00:00,295.15,295.29,1016,72,2.2,2,Clear,0.0
6697,2024-10-06 01:00:00,296.15,296.18,1016,64,2.65,0,Clear,0.0
6698,2024-10-06 02:00:00,299.15,299.15,1017,58,2.84,0,Clear,0.0
6699,2024-10-06 03:00:00,301.15,301.88,1016,53,2.9,0,Clear,0.0
6700,2024-10-06 04:00:00,303.15,303.75,1015,47,2.9,0,Clear,0.0
6701,2024-10-06 05:00:00,304.15,304.52,1014,43,2.71,0,Clear,0.0
6702,2024-10-06 06:00:00,305.15,306.19,1013,44,2.68,0,Clear,0.0
6703,2024-10-06 07:00:00,305.15,306.19,1012,44,2.37,0,Clear,0.0
6704,2024-10-06 08:00:00,305.15,306.19,1011,44,1.98,1,Clear,0.0
6705,2024-10-06 09:00:00,306.15,308.1,1011,45,1.55,4,Clear,0.0
6706,2024-10-06 10:00:00,305.15,308.26,1012,53,0.89,4,Clear,0.0
6707,2024-10-06 11:00:00,304.15,307.04,1012,56,1.34,5,Clear,0.0
6708,2024-10-06 12:00:00,302.15,303.88,1013,58,1.69,5,Clear,0.0
6709,2024-10-06 13:00:00,301.15,302.71,1014,61,1.27,8,Clear,0.0
6710,2024-10-06 14:00:00,300.15,301.53,1015,64,0.7,6,Clear,0.0
6711,2024-10-06 15:00:00,299.15,299.15,1016,66,0.97,6,Clear,0.0
6712,2024-10-06 16:00:00,298.15,298.48,1016,68,0.68,6,Clear,0.0
6713,2024-10-06 17:00:00,298.15,298.51,1016,69,0.14,6,Clear,0.0
6714,2024-10-06 18:00:00,297.15,297.46,1015,71,1.15,4,Clear,0.0
6715,2024-10-06 19:00:00,297.15,297.49,1015,72,2.02,0,Clear,0.0
6716,2024-10-06 20:00:00,296.15,296.44,1014,74,2.51,0,Clear,0.0
6717,2024-10-06 21:00:00,297.15,297.56,1015,75,2.67,0,Clear,0.0
6718,2024-10-06 22:00:00,297.15,297.59,1015,76,2.71,0,Clear,0.0
6719,2024-10-06 23:00:00,296.15,296.52,1016,77,2.83,0,Clear,0.0
6720,2024-10-07 00:00:00,296.89,297.28,1017,75,3.02,4,Clear,0.0
6721,2024-10-07 01:00:00,299.04,299.41,1017,66,3.75,2,Clear,0.0
6722,2024-10-07 02:00:00,301.06,302.26,1018,58,3.9,2,Clear,0.0
6723,2024-10-07 03:00:00,302.92,303.86,1017,50,4.14,1,Clear,0.0
6724,2024-10-07 04:00:00,304.14,304.83,1017,45,4.12,1,Clear,0.0
6725,2024-10-07 05:00:00,305.02,305.6,1015,42,3.81,1,Clear,0.0
6726,2024-10-07 06:00:00,305.64,306.35,1014,41,3.51,1,Clear,0.0
6727,2024-10-07 07:00:00,305.94,306.61,1013,40,3.32,5,Clear,0.0
6728,2024-10-07 08:00:00,305.96,306.64,1012,40,2.99,7,Clear,0.0
6729,2024-10-07 09:00:00,305.59,306.47,1012,42,2.6,8,Clear,0.0
6730,2024-10-07 10:00:00,303.96,305.65,1012,51,1.64,8,Clear,0.0
6731,2024-10-07 11:00:00,301.93,303.01,1013,54,1.57,8,Clear,0.0
6732,2024-10-07 12:00:00,300.74,301.83,1014,58,2.56,7,Rain,0.6
6733,2024-10-07 13:00:00,300.14,301.36,1015,62,2.7,50,Rain,0.29
6734,2024-10-07 14:00:00,301.15,303.3,1016,66,2.1,64,Clouds,0.0
6735,2024-10-07 15:00:00,301.15,303.43,1016,67,1.33,69,Clouds,0.0
6736,2024-10-07 16:00:00,299.15,299.15,1016,67,0.18,76,Clouds,0.0
6737,2024-10-07 17:00:00,299.15,299.15,1016,67,1.03,79,Clouds,0.0
6738,2024-10-07 18:00:00,299.15,299.15,1015,69,1.48,83,Clouds,0.0
6739,2024-10-07 19:00:00,299.15,299.15,1015,69,2.12,100,Clouds,0.0
6740,2024-10-07 20:00:00,299.15,299.15,1015,67,2.45,100,Clouds,0.0
6741,2024-10-07 21:00:00,299.15,299.15,1015,65,2.67,99,Clouds,0.0
6742,2024-10-07 22:00:00,299.15,299.15,1015,66,2.91,92,Clouds,0.0
6743,2024-10-07 23:00:00,298.15,298.48,1016,68,2.81,82,Clouds,0.0
6744,2024-10-08 00:00:00,299.15,299.15,1016,68,3.02,31,Clouds,0.0
6745,2024-10-08 01:00:00,300.15,300.89,1017,55,4.84,0,Clear,0.0
6746,2024-10-08 02:00:00,301.15,301.6,1017,50,5.03,0,Clear,0.0
6747,2024-10-08 03:00:00,302.15,302.46,1017,47,4.74,0,Clear,0.0
6748,2024-10-08 04:00:00,302.15,302.14,1016,44,4.31,0,Clear,0.0
6749,2024-10-08 05:00:00,303.15,303.08,1015,42,3.68,0,Clear,0.0
6750,2024-10-08 06:00:00,304.15,304.21,1013,41,3.64,0,Clear,0.0
6751,2024-10-08 07:00:00,305.15,305.43,1012,40,3.2,0,Clear,0.0
6752,2024-10-08 08:00:00,305.15,305.43,1011,40,2.81,0,Clear,0.0
6753,2024-10-08 09:00:00,305.15,305.79,1011,42,2.56,1,Clear,0.0
6754,2024-10-08 10:00:00,304.15,305.77,1011,50,1.93,1,Clear,0.0
6755,2024-10-08 11:00:00,303.15,304.52,1012,52,2.04,2,Clear,0.0
6756,2024-10-08 12:00:00,302.15,304.03,1013,59,3.27,5,Rain,0.29
6757,2024-10-08 13:00:00,301.15,303.06,1015,64,3.23,35,Clouds,0.0
6758,2024-10-08 14:00:00,300.15,301.92,1016,69,2.52,47,Clouds,0.0
6759,2024-10-08 15:00:00,300.15,302.09,1016,71,1.99,49,Clouds,0.0
6760,2024-10-08 16:00:00,300.15,302.09,1016,71,1.47,52,Clouds,0.0
6761,2024-10-08 17:00:00,300.15,302.09,1015,71,0.73,55,Clouds,0.0
6762,2024-10-08 18:00:00,299.15,299.15,1014,73,0.61,51,Clouds,0.0
6763,2024-10-08 19:00:00,299.15,299.15,1014,74,0.19,70,Clouds,0.0
6764,2024-10-08 20:00:00,299.15,299.15,1014,74,0.62,71,Rain,0.15
6765,2024-10-08 21:00:00,298.15,298.64,1014,74,0.92,77,Clouds,0.0
6766,2024-10-08 22:00:00,298.15,298.64,1014,74,1.24,79,Clouds,0.0
6767,2024-10-08 23:00:00,297.15,297.56,1015,75,1.17,78,Clouds,0.0
6768,2024-10-09 00:00:00,297.15,297.46,1015,71,0.63,82,Clouds,0.0
6769,2024-10-09 01:00:00,299.15,299.15,1016,63,1.11,14,Clouds,0.0
